loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,Loan_status
7000.0,7000.0,7000.0, 36 months,  7.35%,217.27,A,A4,< 1 year,RENT,32622.0,Not Verified,May-2017,n,credit_card,NJ,5.0,0.0,Jun-2012,2.0,19.0,0.0,6595.0,10.3%,20.0,w,Feb-2018,0.0,Individual,0.0,0.0,6595.0,63800.0,347.0,35705.0,15.6,0.0,0.0,51.0,59.0,2.0,2.0,0.0,4.0,0.0,4.0,4.0,11.0,11.0,1.0,19.0,19.0,4.0,19.0,0.0,0.0,0.0,11.0,100.0,0.0,0.0,0.0,63800.0,6595.0,42300.0,0.0,Cash,1
1000.0,1000.0,1000.0, 36 months, 16.99%,35.65,D,D3,,MORTGAGE,42000.0,Verified,Apr-2015,n,debt_consolidation,CA,27.42,3.0,Apr-1985,1.0,14.0,0.0,8307.0,51%,52.0,w,Jul-2017,0.0,Individual,0.0,0.0,181498.0,16300.0,12964.0,1531.0,81.6,0.0,0.0,145.0,359.0,2.0,2.0,2.0,6.0,3.0,4.0,8.0,5.0,21.0,9.0,11.0,38.0,8.0,14.0,0.0,0.0,3.0,3.0,94.2,60.0,0.0,0.0,215161.0,15288.0,8300.0,12142.0,Cash,1
4900.0,4900.0,4900.0, 36 months, 19.52%,180.91,D,D4,10+ years,RENT,42000.0,Verified,Jul-2013,n,other,OR,27.29,0.0,Oct-1996,0.0,9.0,1.0,11951.0,73.3%,22.0,f,Feb-2018,0.0,Individual,0.0,250.0,23853.0,16300.0,2650.0,700.0,0.0,0.0,0.0,148.0,204.0,4.0,4.0,0.0,44.0,1.0,0.0,6.0,1.0,8.0,5.0,8.0,17.0,6.0,9.0,0.0,0.0,0.0,1.0,90.0,0.0,1.0,0.0,40784.0,23853.0,700.0,24484.0,Cash,1
10000.0,10000.0,10000.0, 36 months, 14.49%,344.17,C,C4,10+ years,MORTGAGE,55375.0,Verified,Aug-2016,n,debt_consolidation,MO,22.26,0.0,Jan-1990,2.0,15.0,1.0,7487.0,30.9%,32.0,f,Feb-2018,0.0,Individual,0.0,178.0,29329.0,24200.0,2095.0,14193.0,23.7,0.0,0.0,140.0,319.0,7.0,5.0,0.0,19.0,3.0,4.0,9.0,5.0,7.0,13.0,13.0,19.0,9.0,15.0,0.0,0.0,0.0,3.0,89.7,60.0,1.0,0.0,47792.0,29329.0,18600.0,23592.0,Cash,0
27000.0,27000.0,27000.0, 36 months,  9.99%,871.09,B,B3,10+ years,MORTGAGE,130000.0,Source Verified,May-2015,n,debt_consolidation,CA,16.58,0.0,May-1999,0.0,14.0,0.0,27658.0,74.3%,34.0,w,Feb-2018,0.0,Individual,0.0,0.0,543001.0,37200.0,41769.0,7218.0,66.4,0.0,0.0,176.0,192.0,13.0,11.0,2.0,13.0,2.0,3.0,6.0,4.0,5.0,19.0,8.0,13.0,6.0,13.0,0.0,0.0,0.0,1.0,86.4,50.0,0.0,0.0,615116.0,141107.0,21500.0,169916.0,Cash,1
35000.0,35000.0,35000.0, 36 months,  9.17%,1115.77,B,B2,< 1 year,MORTGAGE,200000.0,Source Verified,Dec-2015,n,home_improvement,CA,0.13,0.0,Apr-2007,1.0,3.0,0.0,341.0,2.2%,12.0,w,Sep-2017,0.0,Joint App,0.0,0.0,699239.0,15700.0,233080.0,15359.0,2.2,0.0,0.0,41.0,104.0,63.0,2.0,4.0,63.0,0.0,2.0,2.0,2.0,6.0,1.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,715700.0,341.0,15700.0,0.0,Cash,1
33000.0,33000.0,33000.0, 60 months,  9.99%,701.0,B,B3,7 years,RENT,88000.0,Verified,Sep-2015,n,debt_consolidation,MA,26.7,0.0,Dec-2000,0.0,23.0,0.0,36404.0,29%,49.0,w,Dec-2017,0.0,Individual,0.0,0.0,55778.0,126532.0,2425.0,9047.0,31.0,0.0,0.0,133.0,176.0,4.0,4.0,0.0,16.0,0.0,12.0,21.0,25.0,25.0,10.0,21.0,39.0,13.0,23.0,,0.0,0.0,3.0,100.0,8.3,0.0,0.0,153319.0,55778.0,108560.0,26787.0,Cash,1
16000.0,16000.0,16000.0, 60 months, 13.99%,372.21,C,C4,1 year,RENT,90000.0,Source Verified,Sep-2015,n,debt_consolidation,MA,10.03,2.0,Feb-2003,2.0,6.0,0.0,12048.0,84.6%,13.0,w,Feb-2018,0.0,Individual,0.0,313.0,35674.0,15800.0,5946.0,896.0,84.6,0.0,0.0,150.0,111.0,39.0,2.0,0.0,82.0,0.0,2.0,3.0,2.0,5.0,5.0,3.0,8.0,3.0,6.0,0.0,0.0,0.0,1.0,75.0,50.0,0.0,0.0,50886.0,35674.0,5800.0,35086.0,Cash,1
4825.0,4825.0,4825.0, 36 months, 18.55%,175.77,E,E2,10+ years,MORTGAGE,45000.0,Source Verified,Jun-2015,n,debt_consolidation,WA,31.95,0.0,Apr-2002,1.0,10.0,0.0,13596.0,88.3%,18.0,f,Feb-2018,0.0,Individual,0.0,0.0,297909.0,15400.0,29791.0,643.0,93.4,0.0,0.0,158.0,152.0,9.0,9.0,2.0,85.0,0.0,5.0,7.0,5.0,6.0,7.0,7.0,9.0,7.0,10.0,0.0,0.0,0.0,2.0,88.9,100.0,0.0,0.0,325794.0,65226.0,9800.0,59444.0,Cash,1
20000.0,20000.0,20000.0, 36 months, 12.35%,667.64,B,B4,,RENT,51750.0,Verified,Aug-2013,n,credit_card,CA,15.14,0.0,Mar-1995,0.0,10.0,0.0,24504.0,56.6%,14.0,f,Oct-2016,0.0,Individual,0.0,0.0,24504.0,43300.0,2450.0,6991.0,73.0,0.0,0.0,129.0,224.0,10.0,10.0,0.0,29.0,0.0,5.0,10.0,5.0,7.0,1.0,10.0,13.0,10.0,10.0,0.0,0.0,0.0,2.0,100.0,60.0,0.0,0.0,43300.0,24504.0,25900.0,0.0,Cash,1
5600.0,5600.0,5600.0, 36 months, 16.20%,197.44,C,C4,6 years,RENT,30000.0,Source Verified,Sep-2013,n,credit_card,NY,8.68,0.0,Sep-2007,1.0,8.0,1.0,6270.0,48.2%,9.0,f,Jun-2017,0.0,Individual,0.0,0.0,6270.0,13000.0,896.0,1814.0,72.1,0.0,0.0,,73.0,16.0,16.0,0.0,40.0,0.0,4.0,7.0,4.0,5.0,0.0,8.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,100.0,25.0,1.0,0.0,13000.0,6270.0,6500.0,0.0,Cash,1
5600.0,5600.0,5600.0, 60 months, 13.98%,130.25,C,C1,9 years,OWN,58000.0,Verified,Jan-2014,n,major_purchase,WA,16.0,0.0,Aug-2001,3.0,12.0,0.0,2773.0,15.4%,32.0,f,Feb-2018,0.0,Individual,0.0,0.0,189324.0,18000.0,15777.0,6000.0,0.0,0.0,0.0,135.0,149.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,6.0,13.0,6.0,14.0,1.0,12.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,244565.0,39912.0,6000.0,51615.0,Cash,1
20000.0,20000.0,20000.0, 36 months,  8.24%,628.95,B,B1,10+ years,RENT,59500.0,Not Verified,Apr-2017,n,credit_card,MD,25.22,0.0,May-1998,1.0,13.0,0.0,21569.0,49.9%,27.0,w,Feb-2018,0.0,Individual,0.0,0.0,44286.0,43200.0,3691.0,19605.0,42.0,0.0,0.0,142.0,227.0,6.0,6.0,0.0,7.0,0.0,5.0,6.0,8.0,12.0,7.0,11.0,20.0,6.0,13.0,0.0,0.0,0.0,3.0,100.0,37.5,0.0,0.0,83076.0,44286.0,33800.0,39876.0,Cash,1
35000.0,35000.0,35000.0, 60 months, 15.59%,843.53,C,C5,10+ years,MORTGAGE,2800.0,Verified,Sep-2016,n,debt_consolidation,IL,427.47,0.0,Mar-2000,0.0,12.0,0.0,31752.0,74.4%,21.0,w,Feb-2018,0.0,Joint App,0.0,0.0,100246.0,42700.0,8354.0,10600.0,59.1,0.0,0.0,166.0,197.0,10.0,10.0,2.0,10.0,0.0,6.0,9.0,8.0,8.0,6.0,11.0,13.0,9.0,12.0,0.0,0.0,0.0,2.0,100.0,37.5,0.0,0.0,121963.0,31752.0,25900.0,0.0,Cash,1
12000.0,12000.0,12000.0, 60 months, 13.33%,275.07,C,C3,7 years,MORTGAGE,53000.0,Verified,Oct-2015,n,credit_card,NY,30.1,0.0,Sep-1984,0.0,34.0,0.0,33595.0,53.8%,52.0,w,Feb-2018,0.0,Individual,0.0,1576.0,233771.0,62500.0,7305.0,10008.0,75.0,0.0,0.0,137.0,373.0,9.0,9.0,2.0,9.0,0.0,11.0,18.0,13.0,17.0,12.0,24.0,38.0,18.0,34.0,0.0,0.0,0.0,5.0,98.1,53.8,0.0,0.0,292591.0,119160.0,40000.0,94091.0,Cash,1
12000.0,12000.0,11975.0, 36 months, 15.80%,420.71,C,C3,10+ years,MORTGAGE,61000.0,Verified,Jan-2013,n,debt_consolidation,CA,13.06,0.0,May-1988,1.0,8.0,1.0,5663.0,61.6%,32.0,f,May-2015,0.0,Individual,0.0,0.0,13254.0,9200.0,1657.0,987.0,84.6,0.0,0.0,150.0,300.0,5.0,5.0,4.0,5.0,0.0,4.0,4.0,4.0,10.0,8.0,6.0,20.0,5.0,7.0,0.0,0.0,0.0,3.0,95.0,50.0,1.0,0.0,33250.0,13254.0,6400.0,24050.0,Cash,1
10000.0,10000.0,9750.0, 36 months,  7.21%,309.74,A,A3,,RENT,60000.0,Not Verified,Jul-2017,n,credit_card,KY,28.58,0.0,Aug-1987,2.0,21.0,0.0,10454.0,17.5%,41.0,f,Feb-2018,0.0,Individual,0.0,0.0,53688.0,59900.0,2684.0,34832.0,17.5,0.0,0.0,127.0,154.0,1.0,1.0,1.0,3.0,0.0,7.0,12.0,8.0,13.0,9.0,18.0,30.0,12.0,21.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,117143.0,53688.0,42200.0,57243.0,Cash,1
20000.0,20000.0,19975.0, 60 months, 17.27%,499.96,C,C5,5 years,MORTGAGE,81000.0,Verified,Feb-2013,n,credit_card,CA,15.73,0.0,Oct-2003,1.0,15.0,0.0,17088.0,83.8%,33.0,w,Jul-2017,0.0,Individual,0.0,0.0,308537.0,20400.0,22038.0,666.0,93.3,0.0,0.0,113.0,96.0,4.0,4.0,1.0,5.0,0.0,5.0,10.0,5.0,9.0,12.0,12.0,20.0,10.0,15.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,324087.0,30038.0,9900.0,23075.0,Cash,1
30000.0,30000.0,30000.0, 36 months, 11.99%,996.29,B,B5,10+ years,RENT,97000.0,Source Verified,Nov-2017,n,debt_consolidation,FL,14.07,0.0,Dec-2004,1.0,12.0,0.0,20765.0,74.7%,18.0,w,Feb-2018,0.0,Individual,0.0,0.0,25646.0,27800.0,2137.0,706.0,96.3,0.0,0.0,130.0,155.0,4.0,4.0,0.0,50.0,0.0,5.0,8.0,6.0,9.0,4.0,11.0,14.0,9.0,12.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,41800.0,25646.0,19200.0,14000.0,Cash,1
12600.0,12600.0,12275.0, 60 months, 24.49%,366.07,E,E3,< 1 year,RENT,30000.0,Source Verified,Sep-2016,n,debt_consolidation,TX,29.6,0.0,Sep-1997,1.0,17.0,0.0,5709.0,37.3%,27.0,f,Feb-2018,0.0,Individual,0.0,150.0,26306.0,15300.0,1547.0,1254.0,62.0,0.0,0.0,228.0,22.0,10.0,5.0,0.0,13.0,0.0,2.0,5.0,3.0,3.0,17.0,10.0,10.0,5.0,17.0,0.0,0.0,0.0,3.0,92.6,33.3,0.0,0.0,43285.0,26306.0,3300.0,27985.0,Cash,0
6600.0,6600.0,6600.0, 36 months,  6.99%,203.76,A,A2,6 years,MORTGAGE,49900.0,Not Verified,Feb-2017,n,credit_card,MA,24.05,0.0,Feb-2002,1.0,17.0,0.0,32890.0,47.8%,29.0,w,Feb-2018,0.0,Individual,0.0,0.0,191968.0,68800.0,13712.0,15658.0,61.5,0.0,0.0,148.0,180.0,1.0,1.0,7.0,1.0,0.0,5.0,10.0,5.0,6.0,5.0,14.0,17.0,10.0,17.0,0.0,0.0,0.0,3.0,100.0,20.0,0.0,0.0,241507.0,41524.0,40700.0,19707.0,Cash,1
35000.0,35000.0,35000.0, 60 months, 22.99%,986.47,F,F2,8 years,OWN,150000.0,Verified,Jun-2015,n,home_improvement,NV,26.41,0.0,Nov-2003,1.0,7.0,0.0,0.0,,29.0,f,Feb-2018,0.0,Individual,0.0,0.0,135281.0,0.0,19326.0,,,0.0,0.0,120.0,139.0,91.0,6.0,2.0,,2.0,0.0,0.0,0.0,7.0,19.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,1.0,75.0,,0.0,0.0,179632.0,135281.0,0.0,179632.0,Cash,1
3800.0,3800.0,3800.0, 36 months, 10.91%,124.25,B,B4,10+ years,MORTGAGE,65000.0,Source Verified,Jul-2017,n,credit_card,FL,25.11,0.0,Jun-2005,0.0,11.0,0.0,19320.0,78.5%,28.0,f,Feb-2018,0.0,Individual,0.0,0.0,188533.0,24600.0,17139.0,2421.0,87.0,0.0,0.0,117.0,120.0,8.0,8.0,2.0,8.0,1.0,6.0,8.0,6.0,10.0,6.0,8.0,18.0,8.0,11.0,0.0,0.0,0.0,3.0,96.4,66.7,0.0,0.0,225420.0,33131.0,18600.0,26270.0,Cash,1
7350.0,7350.0,7350.0, 36 months, 22.74%,283.53,E,E1,3 years,RENT,23000.0,Source Verified,Mar-2017,n,debt_consolidation,NY,24.69,0.0,Oct-1997,0.0,9.0,0.0,16175.0,56.2%,31.0,f,Feb-2018,0.0,Individual,0.0,0.0,16175.0,28800.0,2311.0,4667.0,73.3,0.0,0.0,233.0,216.0,3.0,3.0,0.0,3.0,0.0,3.0,5.0,3.0,11.0,5.0,9.0,25.0,5.0,9.0,0.0,0.0,0.0,1.0,93.5,66.7,0.0,0.0,28800.0,16175.0,17500.0,0.0,Cash,1
30000.0,30000.0,30000.0, 36 months,  8.59%,948.28,A,A5,6 years,MORTGAGE,132000.0,Verified,Oct-2016,n,credit_card,MA,25.97,0.0,Oct-2008,1.0,13.0,0.0,50770.0,65%,18.0,w,Feb-2018,0.0,Individual,0.0,0.0,119053.0,78460.0,9157.0,10860.0,76.0,0.0,0.0,85.0,96.0,9.0,9.0,2.0,9.0,0.0,5.0,11.0,6.0,6.0,4.0,11.0,12.0,10.0,13.0,,0.0,0.0,1.0,100.0,80.0,0.0,0.0,168117.0,119053.0,54300.0,89657.0,Cash,1
36800.0,36800.0,36800.0, 60 months, 11.39%,807.3,B,B3,2 years,MORTGAGE,95000.0,Verified,Jan-2017,n,credit_card,KY,5.5,0.0,Feb-2005,0.0,5.0,0.0,6589.0,11.2%,16.0,w,Feb-2018,0.0,Individual,0.0,0.0,257337.0,59000.0,51467.0,52411.0,11.2,0.0,0.0,98.0,143.0,19.0,15.0,4.0,19.0,0.0,2.0,2.0,3.0,5.0,4.0,3.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,322074.0,24184.0,59000.0,21074.0,Cash,1
17000.0,17000.0,17000.0, 60 months, 11.39%,372.94,B,B3,5 years,MORTGAGE,60000.0,Verified,Dec-2016,n,debt_consolidation,FL,22.96,0.0,Jun-2007,0.0,16.0,0.0,21479.0,25.2%,28.0,w,Feb-2018,0.0,Individual,0.0,0.0,98376.0,85400.0,6149.0,50461.0,29.2,0.0,0.0,114.0,110.0,2.0,2.0,1.0,2.0,0.0,6.0,8.0,9.0,15.0,4.0,13.0,23.0,8.0,16.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,195395.0,24878.0,71300.0,29100.0,Cash,1
4425.0,4425.0,4425.0, 36 months, 21.49%,167.83,D,D5,< 1 year,RENT,55700.0,Source Verified,Sep-2016,n,debt_consolidation,NC,18.01,0.0,Dec-2001,1.0,10.0,0.0,10195.0,65.8%,13.0,f,Apr-2017,0.0,Individual,0.0,0.0,26661.0,15500.0,2666.0,456.0,82.5,0.0,0.0,120.0,177.0,5.0,5.0,0.0,19.0,1.0,3.0,7.0,3.0,3.0,3.0,8.0,9.0,7.0,10.0,0.0,0.0,0.0,4.0,83.3,100.0,0.0,0.0,37624.0,26661.0,2600.0,22124.0,Cash,1
19200.0,19200.0,19200.0, 60 months, 26.30%,578.28,E,E5,10+ years,MORTGAGE,53000.0,Not Verified,Aug-2017,n,debt_consolidation,PA,20.83,0.0,Oct-2004,1.0,11.0,0.0,18966.0,67.5%,36.0,w,Feb-2018,0.0,Individual,0.0,612.0,201642.0,28100.0,18331.0,2823.0,86.4,0.0,0.0,145.0,153.0,8.0,8.0,5.0,8.0,7.0,4.0,7.0,4.0,11.0,8.0,9.0,23.0,7.0,11.0,0.0,0.0,0.0,2.0,80.0,75.0,0.0,0.0,229559.0,32756.0,20700.0,16049.0,Cash,1
12600.0,12600.0,12600.0, 60 months, 22.74%,353.33,E,E1,2 years,RENT,57000.0,Verified,Feb-2017,n,debt_consolidation,WI,19.33,0.0,Apr-2002,2.0,11.0,0.0,6629.0,23.5%,34.0,f,Feb-2018,0.0,Individual,0.0,0.0,40187.0,28200.0,4019.0,9322.0,25.4,0.0,0.0,163.0,178.0,4.0,4.0,3.0,14.0,1.0,2.0,6.0,5.0,7.0,17.0,9.0,14.0,6.0,11.0,0.0,0.0,0.0,4.0,93.9,25.0,0.0,0.0,65499.0,40187.0,12500.0,37299.0,Cash,0
18000.0,18000.0,18000.0, 60 months, 17.57%,452.89,D,D4,,RENT,36000.0,Verified,Jun-2015,n,major_purchase,AZ,31.97,0.0,Jan-1998,0.0,13.0,0.0,3248.0,23.9%,27.0,f,Feb-2018,0.0,Individual,0.0,197.0,31429.0,13600.0,2619.0,4158.0,16.8,0.0,0.0,110.0,208.0,3.0,3.0,0.0,3.0,2.0,3.0,5.0,3.0,7.0,6.0,10.0,20.0,5.0,13.0,0.0,0.0,0.0,3.0,85.2,0.0,0.0,0.0,47718.0,31429.0,5000.0,34118.0,Cash,0
10000.0,10000.0,9925.0, 36 months,  6.62%,307.04,A,A2,10+ years,MORTGAGE,72000.0,Verified,May-2013,n,home_improvement,FL,13.6,0.0,May-1982,0.0,7.0,0.0,10954.0,40.4%,19.0,f,Oct-2016,0.0,Individual,0.0,230.0,280464.0,27100.0,40066.0,2445.0,80.6,0.0,0.0,142.0,378.0,7.0,7.0,4.0,18.0,0.0,3.0,5.0,3.0,7.0,3.0,5.0,12.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,304924.0,30800.0,12600.0,28149.0,Cash,1
3500.0,3500.0,3500.0, 36 months, 10.42%,113.63,B,B3,10+ years,MORTGAGE,110000.0,Source Verified,Sep-2017,n,debt_consolidation,NJ,13.36,1.0,Sep-1998,2.0,14.0,0.0,13308.0,51.8%,28.0,f,Feb-2018,0.0,Individual,0.0,0.0,430784.0,25700.0,33137.0,8823.0,57.0,0.0,0.0,162.0,228.0,3.0,3.0,4.0,49.0,1.0,3.0,6.0,4.0,6.0,8.0,11.0,15.0,6.0,14.0,0.0,0.0,0.0,4.0,89.3,25.0,0.0,0.0,492070.0,66137.0,20500.0,63775.0,Cash,1
30000.0,30000.0,30000.0, 36 months,  9.44%,960.15,B,B1,8 years,MORTGAGE,90000.0,Not Verified,Nov-2017,n,debt_consolidation,FL,18.9,0.0,Jan-2007,0.0,12.0,0.0,44547.0,71.8%,19.0,f,Feb-2018,0.0,Individual,0.0,0.0,87249.0,62000.0,7271.0,12259.0,77.5,0.0,0.0,90.0,130.0,5.0,5.0,2.0,5.0,1.0,7.0,8.0,8.0,10.0,3.0,10.0,13.0,9.0,12.0,0.0,0.0,0.0,1.0,94.4,75.0,0.0,0.0,141800.0,45194.0,54600.0,10000.0,Cash,1
18000.0,18000.0,18000.0, 36 months,  6.68%,553.16,A,A3,10+ years,MORTGAGE,50000.0,Not Verified,Mar-2015,n,credit_card,WI,31.01,0.0,Jul-2001,0.0,13.0,0.0,19287.0,41.7%,26.0,w,Oct-2016,0.0,Individual,0.0,0.0,96515.0,46300.0,7424.0,15002.0,48.8,0.0,0.0,143.0,164.0,18.0,8.0,3.0,18.0,0.0,4.0,6.0,5.0,9.0,4.0,9.0,18.0,6.0,13.0,0.0,0.0,0.0,1.0,100.0,40.0,0.0,0.0,135170.0,62265.0,29300.0,50270.0,Cash,1
2000.0,2000.0,2000.0, 36 months,  9.44%,64.01,B,B1,< 1 year,RENT,36500.0,Source Verified,May-2017,n,debt_consolidation,ID,22.56,0.0,Apr-2000,0.0,9.0,0.0,28480.0,62.6%,17.0,w,Feb-2018,0.0,Individual,0.0,0.0,28480.0,45500.0,3164.0,11809.0,69.2,0.0,0.0,196.0,205.0,3.0,3.0,2.0,40.0,0.0,3.0,5.0,5.0,6.0,4.0,9.0,11.0,5.0,9.0,0.0,0.0,0.0,1.0,100.0,40.0,0.0,0.0,45500.0,28480.0,38400.0,0.0,Cash,1
13500.0,13500.0,13250.0, 36 months, 12.12%,449.17,B,B3,6 years,RENT,70000.0,Not Verified,Mar-2012,n,credit_card,MD,20.44,0.0,Mar-2004,0.0,9.0,0.0,12171.0,75.1%,12.0,f,Feb-2018,0.0,Individual,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Cash,1
10000.0,10000.0,10000.0, 36 months,  9.75%,321.5,B,B3,,RENT,35000.0,Verified,May-2016,n,major_purchase,CA,21.57,0.0,Aug-1995,0.0,8.0,0.0,11210.0,46.7%,16.0,w,Feb-2018,0.0,Individual,0.0,0.0,20822.0,24000.0,2975.0,7356.0,60.2,0.0,0.0,94.0,173.0,21.0,19.0,0.0,21.0,0.0,4.0,5.0,4.0,7.0,3.0,6.0,12.0,5.0,8.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,39050.0,20822.0,18500.0,15050.0,Cash,1
10800.0,10800.0,10800.0, 36 months, 17.56%,388.07,D,D1,9 years,RENT,42500.0,Not Verified,Aug-2013,n,debt_consolidation,CO,24.76,1.0,Nov-2001,3.0,11.0,0.0,6930.0,67.3%,18.0,f,Feb-2018,0.0,Individual,0.0,0.0,23466.0,10300.0,2607.0,1184.0,79.9,0.0,0.0,116.0,142.0,8.0,6.0,0.0,8.0,1.0,3.0,6.0,3.0,4.0,5.0,9.0,12.0,6.0,11.0,0.0,0.0,1.0,2.0,88.0,66.7,0.0,0.0,39550.0,23466.0,5900.0,29250.0,Cash,1
21000.0,21000.0,20825.0, 60 months, 12.12%,468.41,B,B3,3 years,RENT,120000.0,Verified,Mar-2013,n,credit_card,MD,21.26,1.0,Apr-1993,1.0,15.0,0.0,18018.0,52.5%,48.0,w,Feb-2018,0.0,Individual,0.0,0.0,534727.0,34325.0,38195.0,11807.0,60.4,0.0,0.0,152.0,237.0,12.0,12.0,12.0,12.0,0.0,4.0,4.0,7.0,16.0,12.0,9.0,23.0,4.0,15.0,0.0,0.0,0.0,2.0,95.0,14.3,0.0,0.0,606395.0,91219.0,29825.0,62968.0,Cash,0
24000.0,24000.0,23750.0, 36 months,  9.93%,773.63,B,B2,5 years,MORTGAGE,138000.0,Not Verified,Nov-2017,n,car,NC,23.92,0.0,Apr-1999,0.0,13.0,0.0,26672.0,52.5%,19.0,f,Feb-2018,0.0,Individual,0.0,0.0,302588.0,50800.0,23276.0,24033.0,52.2,0.0,0.0,125.0,223.0,10.0,3.0,2.0,10.0,0.0,8.0,9.0,8.0,8.0,6.0,9.0,11.0,9.0,13.0,0.0,0.0,0.0,4.0,100.0,12.5,0.0,0.0,391720.0,85043.0,50300.0,92920.0,Cash,1
20000.0,20000.0,20000.0, 60 months,  9.99%,424.85,B,B3,9 years,RENT,92000.0,Source Verified,Feb-2015,n,debt_consolidation,FL,11.18,0.0,Mar-1988,0.0,12.0,0.0,13046.0,74.1%,24.0,w,Feb-2018,0.0,Individual,0.0,0.0,35356.0,17600.0,3536.0,2054.0,86.4,0.0,0.0,145.0,323.0,33.0,15.0,0.0,33.0,3.0,7.0,7.0,7.0,14.0,3.0,11.0,21.0,7.0,12.0,0.0,0.0,0.0,0.0,87.0,71.4,0.0,0.0,45189.0,35356.0,15100.0,27589.0,Cash,1
16500.0,16500.0,16500.0, 36 months,  7.07%,510.01,A,A2,10+ years,RENT,139000.0,Not Verified,May-2017,n,credit_card,NM,16.02,0.0,Apr-2001,0.0,10.0,0.0,14985.0,53.5%,29.0,w,Feb-2018,0.0,Individual,0.0,0.0,136751.0,28000.0,13675.0,13015.0,53.5,0.0,0.0,193.0,79.0,14.0,4.0,2.0,14.0,0.0,1.0,1.0,2.0,2.0,24.0,2.0,3.0,1.0,10.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,188682.0,136751.0,28000.0,160682.0,Cash,1
14400.0,14400.0,14400.0, 36 months, 11.99%,478.22,C,C1,< 1 year,RENT,88000.0,Verified,May-2016,n,credit_card,TX,12.34,0.0,Aug-2007,0.0,16.0,0.0,10792.0,75.5%,25.0,f,Jul-2017,0.0,Individual,0.0,0.0,72003.0,14300.0,4500.0,394.0,95.8,0.0,0.0,105.0,69.0,12.0,12.0,0.0,12.0,0.0,6.0,8.0,6.0,6.0,15.0,9.0,9.0,8.0,16.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,80760.0,72003.0,9400.0,66460.0,Cash,1
15500.0,15500.0,15450.0, 36 months, 12.85%,521.14,B,B4,6 years,MORTGAGE,80000.0,Verified,Jan-2014,n,debt_consolidation,IN,14.48,0.0,Jul-1999,0.0,9.0,1.0,10059.0,54.4%,27.0,f,Jan-2017,0.0,Individual,0.0,132.0,167637.0,18500.0,18626.0,254.0,96.8,0.0,0.0,98.0,174.0,33.0,6.0,4.0,59.0,0.0,2.0,5.0,2.0,7.0,8.0,6.0,15.0,5.0,9.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,185597.0,43172.0,8000.0,42097.0,Cash,1
3950.0,3950.0,3950.0, 36 months, 22.91%,152.72,E,E1,,MORTGAGE,45000.0,Source Verified,Dec-2017,n,home_improvement,IL,5.47,11.0,Mar-1989,4.0,5.0,1.0,3077.0,48%,32.0,f,Feb-2018,0.0,Individual,0.0,0.0,4119.0,6350.0,823.0,1883.0,43.0,0.0,0.0,177.0,345.0,4.0,4.0,3.0,4.0,0.0,3.0,4.0,9.0,15.0,9.0,4.0,21.0,4.0,5.0,,0.0,11.0,4.0,66.0,0.0,1.0,0.0,7808.0,4119.0,5650.0,1458.0,Cash,1
